Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
1006,322,322
1007,315,315
1008,319,319
1009,316,316
1010,321,321
1011,322,322
1012,319,319
1013,310,310
1014,318,318
1015,316,316
1016,320,320
1017,299,299
1018,315,315
1019,309,309
1020,314,314
1021,319,319
1022,320,320
1023,328,328
1024,324,324
1025,322,322
1026,318,318
1027,309,309
1028,318,318
1029,314,314
1030,322,322
1031,307,307
1032,316,316
1033,320,320
1034,327,327
1035,322,322
1036,324,324
1037,328,328
1038,319,319
1039,325,325
1040,312,312
1041,311,311
1042,319,319
1043,323,323
1044,328,328
1045,327,327
1046,311,311
1047,323,323
1048,311,311
1049,308,308
1050,317,317
1051,319,319
1052,309,309
1053,328,328
1054,314,314
1055,302,302
1056,316,316
1057,319,319
1058,319,319
1059,318,318
1060,316,316
1061,308,308
1062,318,318
1063,303,303
1064,302,302
1065,306,306
1066,303,303
1067,318,318
1068,314,314
1069,294,294
1070,306,306
1071,313,313
1072,316,316
1073,306,306
1074,311,311
1075,322,322
1076,309,309
1077,325,325
1078,316,316
1079,321,321
1080,328,328
1081,314,314
1082,314,314
1083,322,322
1084,322,322
1085,308,308
1086,305,305
1087,308,308
1088,315,315
1089,297,297
1090,304,304
1091,320,320
1092,320,320
1093,302,302
1094,308,308
1095,314,314
1096,318,318
1097,321,321
1098,331,331
1099,321,321
1100,319,319
1101,332,332
1102,315,315
1103,325,325
1104,313,313
1105,322,322
1106,312,312
1107,312,312
1108,324,324
1109,318,318
1110,323,323
1111,309,309
1112,322,322
1113,323,323
1114,315,315
1115,312,312
1116,314,314
1117,313,313
1118,322,322
1119,329,329
1120,328,328
1121,314,314
1122,314,314
1123,323,323
1124,330,330
1125,313,313
1126,313,313
1127,324,324
1128,325,325
1129,323,323
1130,322,322
1131,319,319
1132,320,320
1133,318,318
1134,316,316
1135,315,315
1136,318,318
1137,306,306
1138,313,313
1139,311,311
1140,330,330
1141,327,327
1142,314,314
1143,318,318
1144,314,314
1145,323,323
1146,313,313
1147,322,322
1148,322,322
1149,317,317
1150,322,322
1151,314,314
1152,321,321
1153,316,316
1154,317,317
1155,319,319
1156,323,323
1157,324,324
1158,319,319
1159,314,314
1160,309,309
1161,323,323
1162,316,316
1163,317,317
1164,315,315
1165,320,320
1166,311,311
1167,317,317
1168,324,324
1169,328,328
1170,309,309
1171,325,325
1172,319,319
1173,332,332
1174,318,318
1175,323,323
1176,324,324
1177,330,330
1178,317,317
1179,327,327
1180,313,313
1181,320,320
1182,321,321
1183,321,321
1184,329,329
1185,329,329
1186,328,328
1187,334,334
1188,325,325
1189,322,322
1190,329,329
1191,324,324
1192,325,325
1193,323,323
1194,322,322
1195,329,329
1196,318,318
1197,329,329
1198,325,325
1199,315,315
1200,326,326
1201,306,306
1202,328,328
1203,317,317
1204,331,331
1205,328,328
1206,316,316
1207,310,310
1208,315,315
1209,300,300
1210,310,310
1211,319,319
1212,324,324
1213,314,314
1214,326,326
1215,317,317
1216,329,329
1217,326,326
1218,312,312
1219,313,313
1220,310,310
1221,318,318
1222,315,315
1223,329,329
1224,323,323
1225,334,334
1226,338,338
1227,321,321
1228,318,318
1229,312,312
1230,315,315
1231,323,323
1232,327,327
1233,332,332
1234,310,310
1235,316,316
1236,313,313
1237,316,316
1238,311,311
1239,324,324
1240,319,319
1241,313,313
1242,313,313
1243,316,316
1244,323,323
1245,315,315
1246,327,327
1247,314,314
1248,310,310
1249,313,313
1250,314,314
1251,316,316
1252,322,322
1253,315,315
1254,318,318
1255,312,312
1256,326,326
1257,314,314
1258,321,321
1259,314,314
1260,320,320
1261,334,334
1262,313,313
1263,313,313
1264,321,321
1265,303,303
1266,307,307
1267,321,321
1268,305,305
1269,306,306
1270,321,321
1271,321,321
1272,315,315
1273,316,316
1274,316,316
1275,324,324
1276,314,314
1277,323,323
