Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
1194,324,324
1195,326,326
1196,322,322
1197,323,323
1198,322,322
1199,327,327
1200,329,329
1201,322,322
1202,325,325
1203,329,329
1204,320,320
1205,310,310
1206,319,319
1207,318,318
1208,321,321
1209,332,332
1210,327,327
1211,323,323
1212,322,322
1213,319,319
1214,331,331
1215,330,330
1216,323,323
1217,322,322
1218,322,322
1219,321,321
1220,326,326
1221,329,329
1222,322,322
1223,314,314
1224,330,330
1225,329,329
1226,329,329
1227,321,321
1228,330,330
1229,332,332
1230,337,337
1231,322,322
1232,327,327
1233,328,328
1234,333,333
1235,336,336
1236,334,334
1237,326,326
1238,339,339
1239,342,342
1240,327,327
1241,328,328
1242,328,328
1243,352,352
1244,333,333
1245,333,333
1246,342,342
1247,340,340
1248,337,337
1249,331,331
1250,346,346
1251,345,345
1252,344,344
1253,333,333
1254,333,333
1255,349,349
1256,338,338
1257,343,343
1258,332,332
1259,332,332
1260,331,331
1261,336,336
1262,322,322
1263,343,343
1264,327,327
1265,337,337
1266,334,334
1267,320,320
1268,322,322
1269,346,346
1270,329,329
1271,341,341
1272,340,340
1273,340,340
1274,344,344
1275,338,338
1276,339,339
1277,331,331
1278,333,333
1279,328,328
1280,336,336
1281,338,338
1282,340,340
1283,338,338
1284,334,334
1285,337,337
1286,340,340
1287,332,332
1288,336,336
1289,338,338
1290,323,323
1291,331,331
1292,338,338
1293,344,344
1294,343,343
1295,345,345
1296,341,341
1297,337,337
1298,342,342
1299,335,335
1300,330,330
1301,320,320
1302,335,335
1303,337,337
1304,323,323
1305,320,320
1306,338,338
1307,344,344
1308,349,349
1309,350,350
1310,342,342
1311,351,351
1312,342,342
1313,338,338
1314,332,332
1315,352,352
1316,343,343
1317,350,350
1318,352,352
1319,339,339
1320,345,345
1321,335,335
1322,328,328
1323,348,348
1324,339,339
1325,351,351
1326,342,342
1327,333,333
1328,341,341
1329,345,345
1330,346,346
1331,334,334
1332,339,339
1333,328,328
1334,335,335
1335,331,331
1336,338,338
1337,338,338
1338,352,352
1339,346,346
1340,330,330
1341,330,330
1342,332,332
1343,333,333
1344,336,336
1345,337,337
1346,323,323
1347,335,335
1348,336,336
1349,329,329
1350,325,325
1351,326,326
1352,334,334
1353,323,323
1354,330,330
1355,327,327
1356,325,325
1357,318,318
1358,329,329
1359,334,334
1360,313,313
1361,333,333
1362,337,337
1363,325,325
1364,324,324
1365,327,327
1366,317,317
1367,344,344
1368,327,327
1369,323,323
1370,330,330
1371,317,317
1372,339,339
1373,337,337
1374,324,324
1375,337,337
1376,346,346
1377,336,336
1378,335,335
1379,332,332
1380,315,315
1381,336,336
1382,336,336
1383,337,337
1384,332,332
1385,321,321
1386,340,340
1387,341,341
1388,329,329
1389,332,332
1390,333,333
1391,326,326
1392,330,330
1393,326,326
1394,327,327
1395,333,333
1396,331,331
1397,339,339
1398,330,330
1399,334,334
1400,344,344
1401,325,325
1402,326,326
1403,341,341
1404,336,336
1405,323,323
1406,317,317
1407,327,327
1408,321,321
1409,324,324
1410,318,318
1411,336,336
1412,347,347
1413,333,333
1414,336,336
1415,346,346
1416,324,324
1417,334,334
1418,352,352
1419,345,345
1420,344,344
1421,341,341
1422,345,345
1423,340,340
1424,340,340
1425,329,329
1426,349,349
1427,351,351
1428,339,339
1429,340,340
1430,343,343
1431,334,334
1432,348,348
1433,333,333
1434,337,337
1435,346,346
1436,344,344
1437,352,352
1438,341,341
1439,352,352
1440,352,352
1441,348,348
1442,341,341
1443,349,349
1444,340,340
1445,352,352
1446,343,343
1447,336,336
1448,350,350
1449,338,338
1450,335,335
1451,335,335
1452,333,333
1453,335,335
1454,335,335
1455,332,332
1456,341,341
1457,340,340
1458,328,328
1459,340,340
1460,322,322
1461,351,351
1462,342,342
1463,351,351
1464,340,340
1465,343,343
1466,338,338
1467,346,346
1468,349,349
1469,350,350
1470,331,331
1471,346,346
1472,348,348
1473,331,331
1474,338,338
1475,346,346
1476,339,339
1477,339,339
1478,331,331
1479,337,337
1480,344,344
1481,340,340
1482,336,336
1483,336,336
1484,335,335
1485,342,342
1486,337,337
1487,350,350
1488,341,341
1489,334,334
1490,326,326
1491,347,347
1492,334,334
1493,339,339
1494,343,343
1495,329,329
1496,324,324
1497,339,339
1498,335,335
1499,330,330
1500,337,337
1501,340,340
1502,355,355
1503,334,334
1504,335,335
1505,338,338
1506,343,343
1507,342,342
1508,333,333
1509,332,332
1510,345,345
1511,338,338
1512,335,335
1513,324,324
1514,329,329
1515,323,323
1516,336,336
1517,337,337
1518,338,338
1519,331,331
1520,324,324
1521,353,353
1522,346,346
1523,333,333
1524,329,329
1525,326,326
1526,335,335
1527,350,350
1528,335,335
1529,337,337
1530,337,337
1531,334,334
1532,341,341
1533,342,342
1534,345,345
1535,334,334
1536,337,337
1537,341,341
1538,327,327
1539,330,330
1540,318,318
1541,337,337
1542,329,329
1543,340,340
1544,326,326
1545,329,329
1546,329,329
1547,328,328
1548,324,324
1549,322,322
1550,342,342
1551,342,342
1552,321,321
1553,320,320
1554,345,345
1555,335,335
1556,345,345
1557,325,325
1558,321,321
1559,333,333
1560,334,334
1561,337,337
1562,335,335
1563,331,331
1564,327,327
1565,333,333
1566,335,335
1567,344,344
1568,331,331
1569,322,322
1570,331,331
1571,333,333
1572,340,340
1573,330,330
1574,346,346
1575,346,346
1576,339,339
1577,347,347
1578,324,324
1579,343,343
1580,317,317
1581,346,346
1582,338,338
1583,340,340
1584,333,333
1585,342,342
1586,339,339
1587,332,332
1588,346,346
1589,334,334
1590,336,336
1591,338,338
1592,342,342
1593,344,344
1594,335,335
1595,330,330
1596,339,339
1597,335,335
1598,338,338
1599,344,344
1600,334,334
1601,347,347
1602,333,333
1603,341,341
1604,332,332
1605,341,341
1606,331,331
1607,332,332
1608,337,337
1609,352,352
1610,344,344
1611,319,319
1612,329,329
1613,333,333
1614,332,332
1615,348,348
1616,329,329
1617,337,337
1618,336,336
1619,349,349
1620,347,347
1621,351,351
1622,339,339
1623,338,338
1624,329,329
1625,340,340
1626,338,338
1627,334,334
1628,334,334
1629,336,336
1630,339,339
1631,344,344
1632,335,335
1633,343,343
1634,335,335
1635,346,346
1636,337,337
1637,341,341
1638,340,340
1639,339,339
1640,329,329
1641,348,348
1642,339,339
1643,345,345
1644,331,331
1645,351,351
1646,335,335
1647,339,339
1648,328,328
1649,336,336
1650,326,326
1651,344,344
1652,341,341
1653,326,326
1654,338,338
1655,342,342
1656,336,336
1657,343,343
1658,336,336
1659,345,345
1660,334,334
1661,329,329
1662,332,332
1663,330,330
1664,341,341
1665,338,338
1666,328,328
1667,338,338
1668,334,334
1669,334,334
1670,327,327
1671,340,340
1672,336,336
1673,332,332
1674,329,329
1675,329,329
1676,343,343
1677,337,337
1678,346,346
1679,344,344
1680,334,334
1681,332,332
1682,335,335
1683,334,334
1684,340,340
1685,339,339
1686,329,329
1687,315,315
1688,328,328
1689,323,323
1690,340,340
1691,341,341
1692,330,330
1693,315,315
1694,334,334
1695,325,325
